Sequela Name,Health State Name,Health State Lay Description,Mean,Lower,Upper
Profound intellectual disability and incontinence due to encephalocele,Profound intellectual disability and urinary incontinence,(combined DW),0.31071414210113585,0.2167206592535784,0.41818206833267346
Mild motor impairment and borderline intellectual disability due to encephalocele,Mild motor impairment and borderline intellectual functioning,(combined DW),0.020809588381067765,0.010076172835707595,0.038535345
Moderate motor impairment and borderline intellectual disability due to encephalocele,Moderate motor impairment and borderline intellectual functioning,(combined DW),0.070936592,0.044891845896468496,0.10584811421312211
Severe motor impairment and borderline intellectual disability due to encephalocele,Severe motor impairment and borderline intellectual functioning,(combined DW),0.40812141670000407,0.27864662,0.5495806788114035
Moderate motor impairment and mild intellectual disability due to encephalocele,Moderate motor impairment and mild intellectual functioning,(combined DW),0.10067921654876141,0.065591807,0.14641800120534598
Mild motor impairment and moderate intellectual disability due to encephalocele,Mild motor impairment and moderate intellectual functioning,(combined DW),0.10911552147968888,0.073270093,0.1535670578404854
Mild motor impairment and severe intellectual disability due to encephalocele,Mild motor impairment and severe intellectual functioning,(combined DW),0.16854999340987245,0.11328465947189534,0.23749545398098001
Moderate motor impairment and severe intellectual disability due to encephalocele,Moderate motor impairment and severe intellectual functioning,(combined DW),0.21086303894661387,0.145223487,0.2928745329212915
"Mild motor impairment, borderline intellectual disability and incontinence due to encephalocele","Mild motor impairment, borderline intellectual functioning, and urinary incontinence",(combined DW),0.1569951312528422,0.10819502212134179,0.21790139670910771
"Moderate motor impairment, borderline intellectual disability and incontinence due to encephalocele","Moderate motor impairment, borderline intellectual functioning, and urinary incontinence",(combined DW),0.1999194413719356,0.13854466430111087,0.27307890469313345
"Severe motor impairment, borderline intellectual disability and incontinence due to encephalocele","Severe motor impairment, borderline intellectual functioning, and urinary incontinence",(combined DW),0.48899922133593016,0.3534614366108896,0.631616053
"Mild motor impairment, mild intellectual disability and incontinence due to encephalocele","Mild motor impairment, mild intellectual functioning, and urinary incontinence",(combined DW),0.1838985787808199,0.12751916677720523,0.2531890883447948
"Moderate motor impairment, mild intellectual disability and incontinence due to encephalocele","Moderate motor impairment, mild intellectual functioning, and urinary incontinence",(combined DW),0.27155896,0.19121125639109243,0.36352242827670594
"Mild motor impairment, moderate intellectual disability and incontinence due to encephalocele","Mild motor impairment, moderate intellectual functioning, and urinary incontinence",(combined DW),0.23261701881340305,0.16137085011279453,0.3142014060434943
"Moderate motor impairment, moderate intellectual disability and incontinence due to encephalocele","Moderate motor impairment, moderate intellectual functioning, and urinary incontinence",(combined DW),0.27155896,0.19121125639109243,0.36352242827670594
"Mild motor impairment, severe intellectual disability and incontinence due to encephalocele","Mild motor impairment, servere intellectual functioning, and urinary incontinence",(combined DW),0.28350805917211963,0.2006848645734293,0.38451862895382477
"Moderate motor impairment, severe intellectual disability and incontinence due to encephalocele","Moderate motor impairment, servere intellectual functioning, and urinary incontinence",(combined DW),0.3197774881614699,0.22769266446649733,0.4285629738346867
Mild motor impairment and incontinence due to encephalocele,Mild motor impairment and urinary incontinence,(combined DW),0.14783778253592242,0.10039932743776056,0.2066819097194835
Moderate motor impairment and incontinence due to encephalocele,Moderate motor impairment and urinary incontinence,(combined DW),0.19124543051054807,0.1316620232523865,0.2628194675693056
"Moderate motor impairment, profound intellectual disability and incontinence due to encephalocele","Mild motor impairment, profound intellectual functioning, and urinary incontinence",(combined DW),0.3176715037210827,0.2243514393752558,0.42636239459750047
Mild motor impairment due to spina bifida,"Motor impairment, mild",has some difficulty in moving around but is able to walk without help.,0.010140717400000011,0.004855508,0.01933766
Moderate motor impairment due to spina bifida,"Motor impairment, moderate","has some difficulty in moving around, and difficulty in lifting and holding objects, dressing and sitting upright, but is able to walk without help.",0.060833859,0.039587362499999994,0.08908513
Severe motor impairment due to spina bifida,"Motor impairment, severe","is unable to move around without help, and is not able to lift or hold objects, get dressed or sit upright. ",0.40161053799999963,0.268270568,0.545332718
Mild motor impairment and mild intellectual disability due to spina bifida,"Motor plus cognitive impairments, mild","has some difficulty in moving around but is able to walk without help. The person is slow in learning at school. As an adult, the person has some difficulty doing complex or unfamiliar tasks but otherwise functions independently.",0.031164678500000004,0.01806044,0.049540897499999986
Moderate motor impairment and moderate intellectual disability due to spina bifida,"Motor plus cognitive impairments, moderate","has some difficulty in moving around, holding objects, dressing and sitting upright, but can walk without help. The person has low intelligence and is slow in learning to speak and to do simple tasks.",0.20294601350000027,0.13394816,0.28958335
Severe motor impairment and incontinence due to spina bifida,Severe motor impairment with incontinence,(combined DW),0.4833952711363662,0.34608073529613126,0.6285297931794955
"Severe motor impairment, mild intellectual disability and incontinence due to spina bifida",Severe motor impairment with mild intellectual disability and incontinence,(combined DW),0.505106783,0.3673975113374377,0.646847195
"Severe motor impairment, moderate intellectual disability and incontinence due to spina bifida",Severe motor impairment with moderate intellectual disability and incontinence,(combined DW),0.5340215102171635,0.3906464729255293,0.6754302935846158
"Severe motor impairment, severe intellectual disability and incontinence due to spina bifida",Severe motor impairment with severe intellectual disability and incontinence,(combined DW),0.564129085,0.418163739,0.7096519431513665
"Severe motor impairment, profound intellectual disability and incontinence due to spina bifida",Severe motor impairment with profound intellectual disability and incontinence,(combined DW),0.5843800927813557,0.43461114148627633,0.7297359192906703
Severe motor impairment and mild intellectual disability due to spina bifida,Severe motor impairment with mild intellectual disability,(combined DW),0.4268723453063279,0.300312187,0.5673776785437069
